sgRNA	gene	lib	input	d5	d15-rep1	d15-rep2	d15-rep3	d15-rep4	d15-rep5	spleen1	spleen2	spleen3	spleen4	spleen5	bm1	bm2	bm3	bm4	bm5	men1	men2	men3	men4	men5
gRNA_14784	controlsgRNA	33817.0	24490.0	32909.0	166806.0	14729.0	26744.0	30800.0	401.0	17936.0	27791.0	53175.0	3147.0	6942.0	8169.0	9178.0	13124.0	15797.0	15232.0	60639.0	91929.0	3344.0	2260.0	124.0
gRNA_14785	controlsgRNA	27143.0	36434.0	49156.0	235501.0	18030.0	24287.0	40090.0	878.0	40024.0	46812.0	44909.0	5212.0	14786.0	72531.0	147031.0	1768.0	37905.0	21507.0	2942.0	37682.0	17108.0	51428.0	64691.0
gRNA_14786	controlsgRNA	15177.0	8988.0	9839.0	106307.0	15761.0	9803.0	9999.0	465.0	5364.0	4570.0	3249.0	142.0	4086.0	14529.0	395.0	1872.0	4.0	1561.0	215.0	41050.0	203.0	1.0	28930.0
gRNA_14787	controlsgRNA	30065.0	21345.0	24616.0	116502.0	16184.0	15845.0	25658.0	862.0	30704.0	17065.0	40685.0	999.0	4490.0	72337.0	7151.0	8624.0	12634.0	7360.0	1819.0	11141.0	2902.0	7303.0	5.0
gRNA_14788	controlsgRNA	34654.0	27122.0	30921.0	116613.0	12159.0	15617.0	31946.0	395.0	13220.0	22498.0	19436.0	2837.0	7771.0	24049.0	232057.0	2284.0	5906.0	14846.0	1742.0	85942.0	12372.0	8284.0	47888.0
gRNA_14789	controlsgRNA	21474.0	24241.0	25564.0	70708.0	5317.0	18673.0	19028.0	259.0	10209.0	19421.0	21298.0	2323.0	3207.0	21614.0	1473.0	2560.0	11951.0	5647.0	16794.0	17948.0	39175.0	15040.0	16402.0
gRNA_14790	controlsgRNA	29104.0	15851.0	23159.0	109427.0	4985.0	14740.0	16489.0	488.0	11554.0	14195.0	16121.0	3227.0	14287.0	8435.0	1698.0	2711.0	11840.0	11320.0	1254.0	27882.0	3827.0	114343.0	6384.0
gRNA_14791	controlsgRNA	43899.0	33165.0	44166.0	168814.0	21137.0	36081.0	35856.0	1445.0	32624.0	36046.0	41950.0	6087.0	10309.0	13034.0	60771.0	1880.0	41636.0	15613.0	6139.0	30323.0	88583.0	6215.0	12256.0
gRNA_14792	controlsgRNA	42966.0	36733.0	39149.0	162042.0	11606.0	32935.0	37280.0	508.0	37480.0	27339.0	41641.0	4666.0	5063.0	27331.0	3579.0	7377.0	24833.0	4752.0	396529.0	3922.0	22339.0	6837.0	38463.0
gRNA_14793	controlsgRNA	30654.0	30930.0	46134.0	196998.0	7939.0	43658.0	41123.0	529.0	29074.0	50803.0	44731.0	4658.0	18436.0	42344.0	5227.0	6564.0	22473.0	30205.0	836.0	30881.0	2032.0	6108.0	2967.0
gRNA_14794	controlsgRNA	23416.0	27521.0	29655.0	206724.0	22097.0	30039.0	30277.0	647.0	34874.0	25399.0	32394.0	3185.0	5274.0	33912.0	79565.0	539.0	13517.0	5886.0	9363.0	11224.0	20591.0	28564.0	10167.0
gRNA_14795	controlsgRNA	31970.0	32998.0	42741.0	177706.0	16827.0	36714.0	28595.0	977.0	37164.0	36984.0	56898.0	6686.0	17410.0	33372.0	4613.0	6033.0	29286.0	23497.0	126927.0	32870.0	186035.0	32475.0	10219.0
gRNA_14796	controlsgRNA	27130.0	23565.0	26908.0	100669.0	8358.0	6602.0	16755.0	579.0	10222.0	18551.0	15760.0	3963.0	3694.0	22399.0	1639.0	7289.0	17233.0	8753.0	5476.0	6430.0	13613.0	19598.0	3145.0
gRNA_14797	controlsgRNA	32364.0	28708.0	35803.0	132272.0	12698.0	32874.0	29058.0	1152.0	27359.0	34703.0	25239.0	3587.0	9684.0	32032.0	2284.0	7488.0	18018.0	13088.0	17777.0	16392.0	1371.0	23196.0	38073.0
gRNA_14798	controlsgRNA	18944.0	19573.0	28415.0	157639.0	13996.0	20461.0	19688.0	550.0	13110.0	11665.0	18153.0	2168.0	9093.0	29229.0	1085.0	3263.0	8228.0	2006.0	626.0	10604.0	3560.0	1289.0	158686.0
gRNA_14799	controlsgRNA	24102.0	14340.0	18655.0	83795.0	5890.0	4596.0	22976.0	337.0	9725.0	26215.0	15235.0	1849.0	1916.0	10041.0	95927.0	775.0	3274.0	4005.0	1174.0	3123.0	26126.0	3333.0	106740.0
gRNA_14800	controlsgRNA	30128.0	39574.0	39656.0	148748.0	11457.0	32424.0	31690.0	744.0	35989.0	42593.0	47036.0	3657.0	19949.0	29644.0	2919.0	7652.0	20505.0	5956.0	928.0	18808.0	4503.0	5817.0	26226.0
gRNA_14801	controlsgRNA	37256.0	29421.0	41841.0	220980.0	20708.0	18267.0	45958.0	642.0	37860.0	25724.0	22203.0	2970.0	7796.0	21966.0	6625.0	1302.0	21096.0	28562.0	2746.0	15597.0	71755.0	13300.0	22259.0
gRNA_14802	controlsgRNA	31354.0	36144.0	49487.0	252748.0	40546.0	43955.0	62140.0	793.0	46551.0	29386.0	34303.0	6432.0	10505.0	43944.0	144536.0	1629.0	53766.0	7022.0	7414.0	14385.0	17878.0	45791.0	115737.0
gRNA_14803	controlsgRNA	37077.0	34916.0	34996.0	131009.0	17450.0	23286.0	25907.0	484.0	41244.0	35174.0	46741.0	7982.0	9436.0	37167.0	3729.0	7820.0	14296.0	10744.0	4881.0	5710.0	18189.0	8457.0	19723.0
gRNA_14804	controlsgRNA	31447.0	34259.0	33020.0	173064.0	13405.0	12163.0	22125.0	682.0	18614.0	15617.0	22157.0	4420.0	16825.0	25006.0	2279.0	2643.0	20794.0	18600.0	37206.0	17432.0	24749.0	2083.0	9949.0
gRNA_14805	controlsgRNA	23044.0	28845.0	36484.0	146139.0	14320.0	37740.0	32992.0	764.0	76605.0	43604.0	37129.0	7169.0	14455.0	21135.0	8463.0	6707.0	27667.0	20473.0	105409.0	54953.0	19380.0	30848.0	231061.0
gRNA_14806	controlsgRNA	12616.0	15992.0	16472.0	84386.0	6843.0	12293.0	30061.0	182.0	25345.0	17378.0	20382.0	5380.0	2980.0	31435.0	816.0	3242.0	16343.0	30883.0	7748.0	2607.0	1495.0	9682.0	1210.0
gRNA_14807	controlsgRNA	37411.0	39860.0	47551.0	232177.0	34186.0	40253.0	56180.0	1839.0	23679.0	36368.0	40351.0	5737.0	13471.0	22398.0	2562.0	6642.0	56462.0	13365.0	25488.0	21219.0	6279.0	18889.0	33547.0
gRNA_14808	controlsgRNA	49494.0	61769.0	75874.0	408763.0	50205.0	60764.0	84169.0	1552.0	73628.0	59941.0	63944.0	11953.0	20091.0	33504.0	10687.0	9136.0	40037.0	7598.0	38438.0	17636.0	176667.0	20164.0	47114.0
gRNA_14809	controlsgRNA	18850.0	15910.0	18980.0	119632.0	8298.0	27479.0	11109.0	161.0	12256.0	15133.0	9813.0	751.0	2920.0	6606.0	35821.0	2829.0	6073.0	3373.0	82438.0	6253.0	4031.0	84.0	1988.0
gRNA_14810	controlsgRNA	41823.0	36711.0	45409.0	169530.0	8417.0	38104.0	26277.0	685.0	44612.0	26990.0	43230.0	9046.0	6963.0	26461.0	2893.0	9471.0	25634.0	35477.0	48273.0	30969.0	1664.0	6280.0	6196.0
gRNA_14811	controlsgRNA	42200.0	35839.0	42233.0	331550.0	52110.0	38676.0	57333.0	2008.0	13657.0	28328.0	33756.0	5398.0	18025.0	3599.0	38056.0	181.0	18907.0	11267.0	1809.0	60351.0	15170.0	2608.0	38928.0
gRNA_14812	controlsgRNA	26606.0	26349.0	27577.0	165611.0	31232.0	20709.0	29654.0	600.0	22565.0	18625.0	15238.0	1663.0	3487.0	15206.0	4755.0	4447.0	14482.0	2385.0	15926.0	1980.0	20754.0	4564.0	56929.0
gRNA_14813	controlsgRNA	22508.0	18829.0	20511.0	85080.0	4951.0	9202.0	9608.0	381.0	29642.0	14926.0	13311.0	2406.0	12750.0	8658.0	119478.0	2768.0	18059.0	11663.0	993.0	8258.0	225.0	11051.0	31252.0
gRNA_14814	controlsgRNA	20357.0	14592.0	19061.0	178262.0	12949.0	10832.0	18193.0	534.0	16499.0	8377.0	23279.0	2787.0	7326.0	6649.0	17244.0	1856.0	11508.0	1105.0	2539.0	824.0	84623.0	10749.0	29528.0
gRNA_14815	controlsgRNA	24115.0	38009.0	38195.0	137674.0	10877.0	10991.0	26827.0	417.0	41386.0	22873.0	28355.0	3658.0	10375.0	40893.0	234575.0	425.0	13380.0	13157.0	1595.0	34305.0	1389.0	22918.0	19745.0
gRNA_14816	controlsgRNA	42337.0	44623.0	46580.0	237680.0	31028.0	46443.0	50113.0	1384.0	26648.0	42735.0	49712.0	5787.0	9004.0	27512.0	7686.0	14198.0	27039.0	21801.0	7073.0	9659.0	24458.0	16161.0	19161.0
gRNA_14817	controlsgRNA	12348.0	7534.0	14718.0	38747.0	3746.0	11422.0	10775.0	147.0	4452.0	7474.0	10448.0	1260.0	6395.0	1890.0	643.0	3227.0	5921.0	7590.0	672.0	15746.0	1319.0	508.0	4152.0
gRNA_14818	controlsgRNA	27258.0	33458.0	39621.0	145878.0	10729.0	20071.0	20552.0	314.0	27264.0	19289.0	28828.0	4031.0	11373.0	8278.0	2231.0	4997.0	17937.0	6032.0	74726.0	3772.0	96299.0	4339.0	38043.0
gRNA_14819	controlsgRNA	34470.0	33454.0	41220.0	265224.0	17732.0	32226.0	31760.0	985.0	20605.0	37310.0	50158.0	8319.0	22265.0	13343.0	8987.0	5617.0	57604.0	15879.0	985.0	28449.0	5762.0	20047.0	101526.0
gRNA_14820	controlsgRNA	30517.0	29739.0	30896.0	123768.0	12919.0	9903.0	21834.0	373.0	23725.0	16715.0	23141.0	4173.0	23099.0	40940.0	144582.0	4482.0	19517.0	17999.0	1773.0	2342.0	4812.0	64351.0	26245.0
gRNA_14821	controlsgRNA	22904.0	28373.0	37498.0	189200.0	9917.0	12972.0	28942.0	792.0	32186.0	48105.0	29783.0	1944.0	6847.0	36890.0	66901.0	7001.0	26923.0	11079.0	2119.0	21327.0	6293.0	15486.0	14804.0
gRNA_14822	controlsgRNA	17668.0	23947.0	29666.0	94378.0	12002.0	5888.0	25263.0	686.0	12630.0	20997.0	19897.0	2303.0	3648.0	18850.0	2900.0	4708.0	8234.0	6190.0	2283.0	43332.0	4422.0	15918.0	29851.0
gRNA_14823	controlsgRNA	34278.0	27828.0	28380.0	115011.0	18205.0	18912.0	51446.0	539.0	23324.0	27448.0	13922.0	3472.0	5664.0	32522.0	10707.0	3558.0	18051.0	15085.0	1163.0	21170.0	2092.0	31346.0	12311.0
gRNA_14824	controlsgRNA	18507.0	15351.0	21555.0	79426.0	18682.0	11960.0	25630.0	509.0	3907.0	10701.0	10009.0	573.0	16242.0	8357.0	1441.0	1319.0	5727.0	14296.0	69.0	2186.0	3515.0	658.0	3061.0
gRNA_14825	controlsgRNA	32950.0	27811.0	32026.0	109669.0	11325.0	8513.0	24988.0	520.0	20574.0	25437.0	32646.0	4544.0	7351.0	8316.0	131329.0	4525.0	24702.0	21638.0	2341.0	24492.0	34638.0	23362.0	2681.0
gRNA_14826	controlsgRNA	33106.0	39392.0	48149.0	141633.0	10825.0	22933.0	34025.0	635.0	45646.0	42131.0	54205.0	6697.0	4595.0	68216.0	32354.0	6976.0	36363.0	14120.0	2211.0	25575.0	87722.0	17394.0	28429.0
gRNA_14827	controlsgRNA	40812.0	32459.0	43901.0	295424.0	53124.0	34113.0	76802.0	887.0	27916.0	27755.0	27528.0	4456.0	11108.0	48122.0	2306.0	10643.0	36892.0	34540.0	41518.0	4202.0	10902.0	16946.0	5887.0
gRNA_14828	controlsgRNA	22762.0	14317.0	20450.0	70882.0	4469.0	9348.0	14301.0	227.0	6048.0	19586.0	22123.0	3344.0	14911.0	9599.0	3324.0	16430.0	29951.0	6712.0	18230.0	30960.0	2728.0	6767.0	26158.0
gRNA_14829	controlsgRNA	44664.0	42147.0	50757.0	269901.0	34523.0	22670.0	53466.0	1000.0	44053.0	30850.0	65558.0	3189.0	17493.0	59391.0	14398.0	7504.0	20502.0	18599.0	2931.0	16082.0	67540.0	6585.0	27694.0
gRNA_14830	controlsgRNA	51283.0	40323.0	49641.0	266685.0	36486.0	27248.0	76050.0	1107.0	36001.0	35266.0	40661.0	4592.0	8603.0	82476.0	123863.0	4442.0	47190.0	4851.0	38375.0	22729.0	54721.0	25292.0	36717.0
gRNA_14831	controlsgRNA	29168.0	27303.0	35946.0	109799.0	13142.0	27212.0	26981.0	721.0	22663.0	26213.0	29862.0	7618.0	13054.0	35798.0	97094.0	9731.0	22846.0	18715.0	11677.0	29545.0	51894.0	15496.0	21683.0
gRNA_14832	controlsgRNA	51625.0	50847.0	61386.0	340616.0	30955.0	18169.0	65875.0	1308.0	56724.0	41785.0	76688.0	6952.0	19457.0	39083.0	4397.0	13708.0	33940.0	17456.0	27987.0	84385.0	383042.0	24419.0	61943.0
gRNA_14833	controlsgRNA	38285.0	37569.0	45677.0	185270.0	20286.0	56847.0	45879.0	685.0	58389.0	26677.0	35513.0	2502.0	13862.0	17330.0	2143.0	2337.0	40502.0	23061.0	42583.0	12758.0	40747.0	58187.0	59043.0
gRNA_14834	controlsgRNA	38524.0	28941.0	33169.0	111796.0	18119.0	25506.0	37756.0	266.0	35322.0	19188.0	40757.0	3432.0	6646.0	45529.0	58081.0	3886.0	10558.0	7988.0	1137.0	22278.0	29793.0	20681.0	1173.0
