sgRNA	gene	lib	input	d5	d15-rep1	d15-rep2	d15-rep3	d15-rep4	d15-rep5	spleen1	spleen2	spleen3	spleen4	spleen5	bm1	bm2	bm3	bm4	bm5	men1	men2	men3	men4	men5
gRNA_14782	controlsgRNA	41996.0	25543.0	26928.0	562.0	49105.0	59511.0	6016.0	4045.0	10526.0	7875.0	18435.0	24906.0	21287.0	30536.0	4935.0	48898.0	3466.0	11287.0	14887.0	2228.0	271.0	15899.0	16490.0
gRNA_14783	controlsgRNA	44874.0	40994.0	37816.0	1257.0	92789.0	86209.0	9834.0	9452.0	12774.0	18970.0	16522.0	22214.0	6975.0	40444.0	10006.0	12587.0	10954.0	29145.0	31660.0	47526.0	1622.0	7106.0	7659.0
gRNA_14784	controlsgRNA	33817.0	24490.0	35636.0	524.0	47699.0	88840.0	6848.0	3856.0	14845.0	16638.0	12821.0	42208.0	12223.0	70175.0	18908.0	6609.0	10779.0	28027.0	18542.0	4384.0	5553.0	14552.0	6409.0
gRNA_14785	controlsgRNA	27143.0	36434.0	49792.0	631.0	61359.0	109023.0	7613.0	4181.0	17625.0	28774.0	57206.0	114147.0	11399.0	71079.0	5761.0	18925.0	51591.0	51947.0	21521.0	3969.0	21698.0	21863.0	77908.0
gRNA_14786	controlsgRNA	15177.0	8988.0	12497.0	264.0	13484.0	33059.0	2546.0	1829.0	2291.0	2682.0	2827.0	6533.0	1715.0	17082.0	3129.0	12812.0	7103.0	4167.0	4067.0	6.0	59682.0	1736.0	1211.0
gRNA_14787	controlsgRNA	30065.0	21345.0	24039.0	499.0	56295.0	41637.0	5511.0	4025.0	4467.0	9677.0	16965.0	25570.0	3471.0	24780.0	12709.0	32080.0	6562.0	11863.0	17273.0	92014.0	15303.0	5215.0	30762.0
gRNA_14788	controlsgRNA	34654.0	27122.0	33350.0	397.0	37689.0	60677.0	4040.0	3987.0	10036.0	10309.0	44520.0	37388.0	5504.0	13871.0	3927.0	7635.0	15849.0	31688.0	8941.0	519.0	1467.0	11192.0	1646.0
gRNA_14789	controlsgRNA	21474.0	24241.0	25203.0	226.0	19521.0	56682.0	3699.0	1159.0	12937.0	13951.0	16264.0	34843.0	7752.0	21456.0	8446.0	17090.0	15477.0	48130.0	12914.0	14793.0	46503.0	4472.0	3082.0
gRNA_14790	controlsgRNA	29104.0	15851.0	19095.0	236.0	27841.0	42667.0	2941.0	1535.0	7905.0	16559.0	12197.0	23210.0	7608.0	43716.0	9907.0	4389.0	5521.0	12911.0	11485.0	5991.0	1865.0	2398.0	5254.0
gRNA_14791	controlsgRNA	43899.0	33165.0	41628.0	685.0	61024.0	112707.0	7080.0	4713.0	10513.0	22545.0	44714.0	37517.0	12658.0	20782.0	18785.0	46585.0	9459.0	38168.0	12921.0	1059.0	94839.0	6438.0	6907.0
gRNA_14792	controlsgRNA	42966.0	36733.0	36980.0	543.0	42519.0	73427.0	8747.0	3936.0	15517.0	13584.0	27138.0	44153.0	7890.0	55283.0	17810.0	17118.0	24735.0	60157.0	10933.0	5501.0	10.0	7991.0	4994.0
gRNA_14793	controlsgRNA	30654.0	30930.0	30752.0	432.0	34669.0	92933.0	6548.0	2395.0	24195.0	19202.0	32618.0	75812.0	17123.0	36641.0	7262.0	22087.0	26546.0	64324.0	127461.0	3526.0	3042.0	14711.0	90750.0
gRNA_14794	controlsgRNA	23416.0	27521.0	27581.0	425.0	45493.0	44037.0	5899.0	3800.0	6988.0	8520.0	17760.0	23866.0	5531.0	22724.0	4677.0	13211.0	5524.0	23887.0	5982.0	9.0	3538.0	35688.0	2870.0
gRNA_14795	controlsgRNA	31970.0	32998.0	33912.0	449.0	42973.0	71450.0	6997.0	2875.0	12810.0	11991.0	20373.0	29962.0	10732.0	40380.0	11368.0	51694.0	14092.0	63835.0	80435.0	2376110.0	22121.0	3458.0	51953.0
gRNA_14796	controlsgRNA	27130.0	23565.0	22606.0	305.0	30773.0	44167.0	3251.0	2958.0	9301.0	8021.0	8908.0	33173.0	3525.0	17145.0	6818.0	9687.0	8174.0	18867.0	31569.0	15.0	6988.0	3023.0	3322.0
gRNA_14797	controlsgRNA	32364.0	28708.0	30812.0	383.0	37245.0	57422.0	6071.0	3276.0	12830.0	11737.0	20960.0	35539.0	4618.0	28820.0	16060.0	33506.0	14902.0	20578.0	15027.0	7231.0	873473.0	6000.0	6089.0
gRNA_14798	controlsgRNA	18944.0	19573.0	27175.0	413.0	35806.0	68419.0	5518.0	4739.0	10525.0	5246.0	9950.0	22935.0	6206.0	25776.0	4018.0	9189.0	7907.0	13914.0	16956.0	49901.0	4.0	4692.0	2902.0
gRNA_14799	controlsgRNA	24102.0	14340.0	21834.0	269.0	37300.0	35635.0	2382.0	1538.0	5711.0	12911.0	9028.0	21813.0	4456.0	25989.0	3228.0	34271.0	6057.0	18590.0	4249.0	3330.0	294.0	1435.0	11206.0
gRNA_14800	controlsgRNA	30128.0	39574.0	40339.0	1171.0	44213.0	62857.0	5678.0	5429.0	15439.0	18333.0	23596.0	38492.0	10893.0	46742.0	1538.0	28512.0	11760.0	53024.0	76176.0	2333.0	645.0	4504.0	3736.0
gRNA_14801	controlsgRNA	37256.0	29421.0	36018.0	568.0	68023.0	81112.0	6371.0	4759.0	12896.0	21796.0	22892.0	46869.0	10469.0	34213.0	29623.0	14881.0	9901.0	23958.0	35834.0	9762.0	50826.0	10860.0	12770.0
gRNA_14802	controlsgRNA	31354.0	36144.0	43801.0	931.0	73160.0	105240.0	8402.0	6856.0	13831.0	26741.0	45310.0	44110.0	13844.0	34839.0	32186.0	36543.0	12254.0	25422.0	31157.0	532.0	17170.0	2648.0	43523.0
gRNA_14803	controlsgRNA	37077.0	34916.0	37686.0	723.0	54201.0	79608.0	7107.0	4039.0	15812.0	29064.0	23924.0	54640.0	15254.0	32934.0	14720.0	20607.0	7538.0	27272.0	12912.0	3699.0	12059.0	20675.0	99841.0
gRNA_14804	controlsgRNA	31447.0	34259.0	25895.0	346.0	47761.0	71487.0	6268.0	2962.0	12777.0	7370.0	9303.0	32775.0	3242.0	45737.0	10641.0	29065.0	13220.0	22163.0	33536.0	41523.0	2373.0	7567.0	20652.0
gRNA_14805	controlsgRNA	23044.0	28845.0	29678.0	427.0	50879.0	76925.0	7287.0	3523.0	29224.0	17399.0	30154.0	50299.0	15390.0	31049.0	9676.0	91926.0	18904.0	70221.0	6851.0	25594.0	318.0	4988.0	31272.0
gRNA_14806	controlsgRNA	12616.0	15992.0	16988.0	155.0	26069.0	32288.0	2488.0	982.0	6434.0	10585.0	19638.0	27602.0	8530.0	22309.0	5153.0	32609.0	8353.0	24424.0	4510.0	25673.0	18407.0	2418.0	2681.0
gRNA_14807	controlsgRNA	37411.0	39860.0	52005.0	873.0	73317.0	131508.0	14022.0	8497.0	19779.0	15479.0	12273.0	55621.0	15172.0	44909.0	17775.0	22064.0	22883.0	46690.0	39269.0	33063.0	8307.0	16782.0	76499.0
gRNA_14808	controlsgRNA	49494.0	61769.0	65572.0	1450.0	123236.0	181002.0	13669.0	10722.0	29700.0	55438.0	29420.0	77851.0	17603.0	65035.0	28913.0	32882.0	19742.0	54886.0	41991.0	19548.0	12441.0	28777.0	70498.0
gRNA_14809	controlsgRNA	18850.0	15910.0	17849.0	158.0	15000.0	29552.0	2705.0	2414.0	5995.0	7169.0	6726.0	20278.0	2941.0	4408.0	21576.0	15657.0	2154.0	11677.0	1628.0	1422.0	2374.0	497.0	40321.0
gRNA_14810	controlsgRNA	41823.0	36711.0	34880.0	263.0	43361.0	69640.0	6299.0	2088.0	19444.0	25683.0	31446.0	34495.0	19855.0	33054.0	12671.0	25142.0	12925.0	35809.0	22256.0	726.0	103056.0	3223.0	14631.0
gRNA_14811	controlsgRNA	42200.0	35839.0	34640.0	864.0	86370.0	88009.0	9122.0	8674.0	14352.0	15392.0	24319.0	31927.0	10359.0	41011.0	5350.0	38424.0	18531.0	18688.0	8785.0	8739.0	34147.0	3124.0	3449.0
gRNA_14812	controlsgRNA	26606.0	26349.0	22487.0	738.0	73431.0	89115.0	8819.0	7092.0	10268.0	6558.0	1072.0	37342.0	4642.0	21455.0	34029.0	4647.0	6517.0	8938.0	8579.0	2632.0	2.0	10743.0	19931.0
gRNA_14813	controlsgRNA	22508.0	18829.0	17773.0	166.0	26717.0	64954.0	3930.0	1217.0	11719.0	16282.0	16796.0	25838.0	5142.0	24259.0	4727.0	7242.0	5421.0	15954.0	16280.0	21.0	43134.0	5334.0	12433.0
gRNA_14814	controlsgRNA	20357.0	14592.0	20847.0	338.0	22720.0	31306.0	6405.0	3030.0	2285.0	8320.0	5881.0	14797.0	2102.0	6040.0	14503.0	4590.0	3174.0	10003.0	3341.0	97.0	2861.0	7204.0	43218.0
gRNA_14815	controlsgRNA	24115.0	38009.0	31245.0	275.0	43633.0	51480.0	6117.0	1776.0	13119.0	11532.0	15654.0	24772.0	7740.0	22132.0	5295.0	11007.0	11259.0	28370.0	119125.0	2340.0	1424.0	9007.0	4881.0
gRNA_14816	controlsgRNA	42337.0	44623.0	45589.0	1094.0	64801.0	89319.0	11290.0	8265.0	18968.0	13470.0	30736.0	55838.0	11391.0	32548.0	14713.0	15397.0	18638.0	30631.0	37054.0	35660.0	24085.0	23470.0	28004.0
gRNA_14817	controlsgRNA	12348.0	7534.0	9718.0	84.0	11240.0	25609.0	1033.0	438.0	2539.0	2717.0	7888.0	11336.0	1942.0	10249.0	3433.0	3627.0	2215.0	11611.0	23061.0	3088.0	1641.0	842.0	942.0
gRNA_14818	controlsgRNA	27258.0	33458.0	36671.0	359.0	47691.0	80283.0	6384.0	2450.0	8056.0	8983.0	42951.0	38078.0	9598.0	28833.0	2945.0	48202.0	6380.0	13965.0	41104.0	4808.0	28146.0	4752.0	7404.0
gRNA_14819	controlsgRNA	34470.0	33454.0	42763.0	534.0	61191.0	75618.0	9134.0	4046.0	13780.0	23511.0	20886.0	57978.0	6296.0	51113.0	7681.0	28620.0	14351.0	16563.0	41477.0	2891.0	8370.0	25921.0	7413.0
gRNA_14820	controlsgRNA	30517.0	29739.0	27000.0	634.0	40741.0	59810.0	6627.0	4145.0	13754.0	8945.0	19815.0	33196.0	10180.0	21020.0	5860.0	30596.0	9151.0	10288.0	26943.0	31.0	12504.0	10519.0	276.0
gRNA_14821	controlsgRNA	22904.0	28373.0	34606.0	283.0	31690.0	71905.0	5502.0	1869.0	13499.0	13332.0	13268.0	32129.0	8246.0	39607.0	17016.0	11356.0	8471.0	21138.0	15777.0	14233.0	1101.0	2874.0	4894.0
gRNA_14822	controlsgRNA	17668.0	23947.0	24759.0	243.0	22171.0	47952.0	3984.0	1892.0	6047.0	6760.0	15428.0	27667.0	10696.0	13309.0	12246.0	30430.0	6221.0	21300.0	4426.0	1098.0	3.0	6352.0	19395.0
gRNA_14823	controlsgRNA	34278.0	27828.0	27925.0	881.0	47634.0	82398.0	7976.0	6911.0	17119.0	23547.0	27893.0	36132.0	8280.0	29062.0	48554.0	20921.0	14649.0	82187.0	34046.0	3998.0	81387.0	778.0	89761.0
gRNA_14824	controlsgRNA	18507.0	15351.0	21600.0	342.0	46881.0	44398.0	5437.0	3525.0	5369.0	19523.0	11887.0	21340.0	2507.0	11932.0	1879.0	50439.0	9697.0	19969.0	17944.0	4105.0	119.0	18832.0	36770.0
gRNA_14825	controlsgRNA	32950.0	27811.0	40473.0	306.0	45919.0	51685.0	5969.0	2193.0	12145.0	18790.0	15393.0	56198.0	8209.0	41237.0	13590.0	31477.0	16383.0	37644.0	30550.0	11540.0	15104.0	17471.0	8372.0
gRNA_14826	controlsgRNA	33106.0	39392.0	44670.0	283.0	46003.0	67593.0	4953.0	1739.0	14708.0	23739.0	43737.0	55624.0	26558.0	23599.0	19895.0	21148.0	17880.0	53440.0	4452.0	6906.0	37320.0	10276.0	5232.0
gRNA_14827	controlsgRNA	40812.0	32459.0	33964.0	778.0	58397.0	104927.0	10978.0	7492.0	10305.0	31226.0	29611.0	43743.0	11322.0	26281.0	11580.0	16045.0	8581.0	26124.0	8202.0	96772.0	4130.0	51554.0	8053.0
gRNA_14828	controlsgRNA	22762.0	14317.0	18811.0	154.0	10575.0	36296.0	2621.0	1074.0	11144.0	6620.0	22811.0	17418.0	4099.0	18055.0	4307.0	14354.0	4347.0	15115.0	454314.0	8639.0	282.0	2774.0	22033.0
gRNA_14829	controlsgRNA	44664.0	42147.0	34378.0	1170.0	100378.0	108412.0	14216.0	9562.0	16379.0	14040.0	33766.0	38191.0	19828.0	24578.0	10270.0	26962.0	9405.0	43057.0	28828.0	4188.0	1707.0	6757.0	25495.0
gRNA_14830	controlsgRNA	51283.0	40323.0	44701.0	896.0	71508.0	131940.0	7982.0	6604.0	11675.0	24642.0	8324.0	45695.0	11305.0	20444.0	24177.0	14967.0	12461.0	33888.0	16762.0	29.0	1790.0	5218.0	5139.0
gRNA_14831	controlsgRNA	29168.0	27303.0	30533.0	291.0	35939.0	80548.0	3714.0	2996.0	12728.0	9788.0	9903.0	21963.0	6282.0	25784.0	15393.0	12015.0	10634.0	19281.0	11809.0	5650.0	22973.0	5000.0	4047.0
gRNA_14832	controlsgRNA	51625.0	50847.0	46626.0	1031.0	102805.0	126612.0	14962.0	7781.0	16815.0	16172.0	27779.0	52886.0	15474.0	61952.0	38543.0	55546.0	17269.0	54649.0	74329.0	1559.0	231208.0	9220.0	14513.0
gRNA_14833	controlsgRNA	38285.0	37569.0	36275.0	570.0	55678.0	92036.0	8298.0	4603.0	16721.0	27368.0	23721.0	69076.0	11830.0	25972.0	32314.0	14364.0	6802.0	37102.0	18201.0	26116.0	3322.0	8344.0	13320.0
gRNA_14834	controlsgRNA	38524.0	28941.0	28251.0	361.0	42096.0	75456.0	6704.0	2762.0	14125.0	12806.0	24597.0	30387.0	11031.0	12694.0	15199.0	27125.0	9889.0	31204.0	32181.0	2750.0	756.0	10634.0	10292.0
